"id","x","y","timestamp"
6494,19.00944712942581,9.124669371722783,"2021-12-13 12:17:46.29"
6495,19.03195551768199,9.140719232068712,"2021-12-13 12:17:46.397"
6496,18.99029618126038,9.171405262925523,"2021-12-13 12:17:46.469"
6497,18.944984748392017,9.108614505826608,"2021-12-13 12:17:46.54"
6498,18.950677585060337,9.064285713633748,"2021-12-13 12:17:46.647"
6499,18.926770240591413,9.049099096366716,"2021-12-13 12:17:46.718"
6500,18.91341167071395,9.046156188211231,"2021-12-13 12:17:46.79"
6501,18.886123445534697,9.043515677627408,"2021-12-13 12:17:46.897"
6502,18.85908273350658,9.045825451950416,"2021-12-13 12:17:46.969"
6503,18.8308844256276,9.047432139092734,"2021-12-13 12:17:47.04"
6504,18.81238614857399,9.0620674209746,"2021-12-13 12:17:47.147"
6505,18.802378356810635,9.083222978736991,"2021-12-13 12:17:47.219"
6506,18.792375899873,9.110498597828576,"2021-12-13 12:17:47.29"
6507,18.79261573481664,9.122919739624628,"2021-12-13 12:17:47.397"
6508,18.78343274754576,9.131571179949043,"2021-12-13 12:17:47.468"
6509,18.76794185268666,9.12374102227732,"2021-12-13 12:17:47.54"
6510,18.66704181791276,9.070508188393276,"2021-12-13 12:17:47.647"
6511,18.571692576718263,9.029081907061498,"2021-12-13 12:17:47.718"
6512,18.48940949709836,8.99755106402583,"2021-12-13 12:17:47.79"
6513,18.385971738067767,8.925064531157968,"2021-12-13 12:17:47.897"
6514,18.364805745616547,8.899897720658783,"2021-12-13 12:17:47.968"
6515,18.33179174963091,8.870848423025292,"2021-12-13 12:17:48.04"
6516,18.297316352376694,8.861832607375987,"2021-12-13 12:17:48.147"
6517,18.297175742887912,8.886014706249995,"2021-12-13 12:17:48.218"
6518,18.283347845118406,8.923069066795112,"2021-12-13 12:17:48.29"
6519,18.255809684807552,8.924576278802025,"2021-12-13 12:17:48.397"
6520,18.25389423864108,8.90702958739617,"2021-12-13 12:17:48.468"
6521,18.253039133325466,8.882591237477918,"2021-12-13 12:17:48.54"
6522,18.30837885400809,8.878832769682285,"2021-12-13 12:17:48.647"
6523,18.363395701606294,8.868646234926764,"2021-12-13 12:17:48.718"
6524,18.41340130135884,8.875677501313586,"2021-12-13 12:17:48.789"
6525,18.444516898286885,8.846886851256844,"2021-12-13 12:17:48.897"
6526,18.46764148870984,8.843003821525846,"2021-12-13 12:17:48.968"
6527,18.495632241737724,8.814447188354768,"2021-12-13 12:17:49.04"
6528,18.53385592278453,8.786382668428958,"2021-12-13 12:17:49.218"
6529,18.544399863314304,8.764479793499683,"2021-12-13 12:17:49.396"
6530,18.5319562237557,8.742516821764356,"2021-12-13 12:17:49.468"
6531,18.519191368662547,8.716060705863637,"2021-12-13 12:17:49.539"
6532,18.51796527998332,8.723073429782698,"2021-12-13 12:17:49.646"
6533,18.669752394794337,8.503675527860164,"2021-12-13 12:17:49.789"
6534,18.68882222353586,8.568547413354988,"2021-12-13 12:17:49.897"
6535,18.64864704140192,8.562626453568123,"2021-12-13 12:17:49.968"
6536,18.689967648195854,8.59626267862456,"2021-12-13 12:17:50.146"
6537,18.707581893414293,8.663650475505293,"2021-12-13 12:17:50.218"
6538,18.736644790783515,8.745281863349717,"2021-12-13 12:17:50.289"
6539,18.73649784339929,8.734739381982518,"2021-12-13 12:17:50.396"
6540,18.714451251172783,8.738761110690163,"2021-12-13 12:17:50.468"
6541,18.70887534717013,8.715327566551299,"2021-12-13 12:17:50.539"
6542,18.721509368873495,8.786426047127865,"2021-12-13 12:17:50.646"
6543,18.73049978961415,8.887346822267759,"2021-12-13 12:17:50.789"
6544,18.669710099414843,8.898602547134683,"2021-12-13 12:17:50.896"
6545,18.610597901587774,8.973145016460652,"2021-12-13 12:17:50.968"
6546,18.51216752257527,8.993250079147135,"2021-12-13 12:17:51.039"
6547,18.43793412604953,8.998274226783774,"2021-12-13 12:17:51.146"
6548,18.374542866726948,9.00893997753832,"2021-12-13 12:17:51.218"
6549,18.312389149631255,9.026146451742624,"2021-12-13 12:17:51.289"
6550,18.23692989087999,9.037906539321453,"2021-12-13 12:17:51.396"
6551,18.17134504548725,9.011976730431671,"2021-12-13 12:17:51.467"
6552,18.0381652936766,8.974084369553106,"2021-12-13 12:17:51.539"
6553,17.867472962453277,8.933489241509982,"2021-12-13 12:17:51.646"
6554,17.740566877615574,8.907906847073633,"2021-12-13 12:17:51.717"
6555,17.637039633358647,8.87709363196693,"2021-12-13 12:17:51.789"
6556,17.545702673248282,8.867572947228286,"2021-12-13 12:17:51.896"
6557,17.456982045977245,8.838094326436606,"2021-12-13 12:17:51.967"
6558,17.392724186687058,8.807855542068102,"2021-12-13 12:17:52.039"
6559,17.210364383954932,8.721105591716967,"2021-12-13 12:17:52.146"
6560,17.11548102052912,8.683351379170112,"2021-12-13 12:17:52.217"
6561,17.05127076969869,8.658567271566469,"2021-12-13 12:17:52.289"
6562,16.92402158385522,8.624284514541987,"2021-12-13 12:17:52.396"
6563,16.848239276042158,8.582199825832749,"2021-12-13 12:17:52.467"
6564,16.795389164984904,8.550016853218404,"2021-12-13 12:17:52.539"
6565,16.686430800877574,8.490191940102648,"2021-12-13 12:17:52.646"
6566,16.61234901977339,8.433202090664066,"2021-12-13 12:17:52.717"
